VOC_ID,담당 부서,사업 부문,답변채널,VOC유형,등록채널 유형,발생원인 유형,발생지 유형,처리기한 - 시/분,처리기한 - 일시,발생일시,등록일시,접수일시,배분일시,처리일시,직영/협력업체,처리결과유형,복합VOC의 부모 VOC_ID,복합VOC FLAG,승인 사용유무,고객이 만족도 직접 회신여부,"즉답처리 (I:등록, R:접수, N:일반)",질문내용,답변내용,개선관리ID,개선관리상태,사후처리유형,처리시간(시:분),준수 여부,유형변경신청,요약내용
VOCS0000513172,리조트 주토피아운영그룹 동물보전2,리조트        ,웹+메일,고객요구유형-제안사항,직접 VOC-모바일앱(APP),이용안내-시설운영-시설운영 기타(대기공간),주토피아-(공연/전시)버드파라다이스,48.0,20240419 165551,20240418 000000,20240416 165551,20240416 172420,20240417 132104,20240419 083414,직영업체,기 시행/검토,VOCS0000513169,Sub,,,N,안녕하세요 항상 느껴왔는데 이제야 문의드리네요. 보통 아이와 주토피아쪽을가면요 오픈런하는날은 버드파라다이스를 못보게되네요. 저희아이가 홍학과 큰고니 보는걸 최애로삼는애인데 ㅜ주토피아 판다월드지나고 거의초입인데 11시 부터는 너무 늦는거같은데.... 10시부터나 늦어도10시반부터는 운영은 조금 어려운건가여?오픈런할때마다 아쉬워서 문의남겨봅니다.  수고하세요~~,"관심 가져주셔 감사합니다버드파라다이스는 많은 동물친구들을 볼수 있는곳으로,준비과정 시간이 많이 걸립니다(동물관리,청소,풀장관리,시설물관리등등)보다 안전하고 건강한 동물들을 보여드리기 위함이니,조금만 기다려 주시면 감사하겠습니다",,,,63:38,준수,Y,"이 텍스트는 주토피아 내 버드파라다이스의 운영 시간에 대한 문의 내용입니다. 주요 내용은 다음과 같이 요약할 수 있습니다:

1. 주토피아를 방문할 때 버드파라다이스를 보고 싶어 하는 아이
2. 오픈런 하는 날에는 버드파라다이스를 보지 못하게 되는 상황
3. 주토피아 입구 근처에 있는 버드파라다이스를 11시부터 운영하는 것 같은데, 너무 늦은 시간이라고 생각함
4. 10시나 10시 30분부터 운영이 가능한지 문의

핵심은 아이가 좋아하는 버드파라다이스를 더 일찍 방문할 수 있도록 운영 시간을 앞당겨 달라는 요청입니다."
VOCS0000513173,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)로스트밸리,48.0,20240419 173518,20240416 000000,20240416 173518,20240416 174422,20240417 132127,20240417 164042,직영업체,격려,,일반,N,,N,너무 아쉽게도 말씀해주신 성함은 못들었지만 훤칠하고 잘생긴 입담이 너무나도 재밌고 기분좋게해주신 로스트벨리 6호차 직원들분께 너무 행복한 시간 만들어주셔서 감사하단 글을 전해드리며 꼭 칭찬을 전달해주세요!,소중한 의견 감사 드립니다.근무자 칭찬하고 격려 하겠습니다.,,,,23:5,준수,N,"요약:
- 로스트벨리 6호차 직원들이 친절하고 재미있는 서비스로 고객에게 행복한 시간을 제공했다.
- 직원들의 입담과 친절한 태도에 대해 감사의 마음을 전하고 있다.
- 직원들에 대한 칭찬을 전달해달라고 요청하고 있다."
VOCS0000513175,리조트 주토피아기획그룹 기획,리조트        ,웹+메일,고객요구유형-제안사항,직접 VOC-모바일앱(APP),기타-기타-기타,분류불가-발생지정보없음,48.0,20240419 173841,20240416 000000,20240416 173841,20240416 174759,20240416 175529,20240416 181215,직영업체,채택(완료),VOCS0000513174,Sub,,,,주토피아 카페내에 스팸광고가 하루종일 수십차례 올라오고 있어서 신고해도 운영진이 처리를 안하고 있는지 너무 보기가 불편합니다게다가 운영진이라고 새싹등급인 사람이 광고를 올리고 있어서 그것도 문제인데요대책이 시급해보입니다,"주토피아 카페 회원 수 증가에 따라 홍보성 게시글 수가 증가하고 있어 주기적으로 모니터링 진행 중입니다.해당 게시도 발견 즉시 카페 규정에 따라 처리 중에 VOC 접수되었습니다.해당 건은 사실 확인 되지 않는 게시글로,게시글 업로드 즉시 카페 규칙에 따라 이미 삭제 및 게시글 작성자 탈퇴 조치 완료하였습니다.추후 현행 유지하여 관리 강화하겠습니다.",,,,0:33,준수,Y,"요약:

1. 주토피아 카페에 스팸 광고가 하루 종일 수십 차례 올라오고 있음
2. 운영진이 신고에도 불구하고 이를 처리하지 않고 있음
3. 운영진 중 새싹 등급 사람이 직접 광고를 올리고 있어 문제가 됨
4. 이에 대한 대책이 시급한 상황"
VOCS0000513185,리조트 파크서비스그룹 어트랙션A,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,유러피언어드벤처-(어트랙션)페스티발트레인,48.0,20240420 090000,20240416 000000,20240416 191125,20240416 192631,20240417 171507,20240417 173117,직영업체,격려,,일반,N,,N,페스티벌트레인 ***님이 친절하게 시간을 잘 알려주었습니당! 감사합니다？？,- VOC 내용 공유 및 해당근무자들 격려 실시,,,,22:19,준수,N,"요약:

- 페스티벌트레인 님이 시간을 잘 알려주어 감사하다는 내용입니다."
VOCS0000513188,리조트 파크서비스그룹 어트랙션B,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-모바일앱(APP),인적서비스-업무처리-응대스킬,유러피언어드벤처-(어트랙션)티익스프레스,48.0,20240420 090000,20240416 000000,20240416 192853,20240416 193331,20240417 171514,20240418 091257,직영업체,격려,,일반,N,,N,"티익스프레스 탑승 전, 후로 멋진 목소리와 에티튜드로 완벽하고 행복한 시간을 완성해주셨습니다..! 너무 감사해서 탑승 후 달려가 앞 캐스트분께 이름을 여쭤봤습니다.. 멋진 하루에 함께해주셔서 감사합니다♡",VOC공유 및 근무자 격려,,,,37:44,준수,N,"요약:
- 티익스프레스 탑승 전후로 멋진 목소리와 에티튜드로 완벽하고 행복한 시간을 경험했음
- 탑승 후 달려가 앞 캐스트분의 이름을 여쭤봤음
- 멋진 하루를 함께해주셔서 감사함"
VOCS0000513192,리조트 MD그룹 운영지원,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(상품점)판다월드샵,48.0,20240420 090000,20240416 000000,20240416 194323,20240416 195213,20240417 090957,20240417 091425,직영업체,격려,,일반,N,,N,판다월드샵 직원분들 친절하셔서 감사했어요.점심 때 약간 파마머리 잘생긴 남자직원분 일부터 로스트밸리샵에 전화까지 해주셔서 꼭 구입하고 싶었던 포스트잇 잘 구입했어요.장우산도 판다월드샵에 없어서 문의했더니 오후에 계셨던 여자 직원분들 두 분이 도와주셔서 그랜드 가서 구입했어요.바쁘실텐데 구입하고 싶은 마음 이해해주시고 친절하게 도와주셔서 감사합니다.,메일 및 이캐비넷 게시를 통한 사례공유 및 격려,,,,13:31,준수,N,"요약:

1. 판다월드샵 직원들의 친절한 서비스에 감사함
- 점심시간에 남자 직원이 로스트밸리샵에 전화를 걸어 원하던 포스트잇을 구입할 수 있도록 도움
- 오후에 근무하던 여자 직원 2명이 장우산 구입을 위해 그랜드에 가도록 도와줌
- 바쁜 상황에서도 고객의 구매 욕구를 이해하고 친절하게 대응해줌

2. 고객이 원하는 물품을 찾을 수 있도록 적극적으로 도와줌
- 판다월드샵에 없는 물품에 대해 다른 매장을 확인하고 안내해줌
- 고객의 구매 의사를 존중하고 필요한 정보를 제공하여 구매를 지원함"
VOCS0000513193,리조트 F&B그룹 운영1,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-모바일앱(APP),인적서비스-업무처리-응대스킬,유러피언어드벤처-(식당)한가람,48.0,20240420 090000,20240416 000000,20240416 194724,20240416 200804,20240417 155436,20240417 160751,직영업체,격려,,일반,N,,N,"***캐스트의 친절한 미소와 직업정신에 감탄하여 칭찬메일을 남깁니다. 자리를 아주 청결하게 꼼꼼히 정리해주고, 흰 옷을 입고 있자 앞치마와 물티슈를 챙겨주었습니다. 배지를 보니 아직 교육생인 직원이었습니다. 그럼에도 불구하고 말하지 않았음에도, 고객의 난처함을 헤아려 배려하는 모습에 하루를 행복하게 마무리할 수 있었습니다. 감사합니다 :)",- VOC 내용 전근무자 전파 및 격려* 알파인 레스토랑 파이팅~!!!,,,,20:20,준수,N,"요약:
- 직원들의 친절한 미소와 직업정신에 대한 칭찬
- 직원들이 자리를 깨끗하게 정리하고, 앞치마와 물티슈를 챙겨주는 등 세심한 배려
- 교육생 직원임에도 불구하고 고객의 불편함을 헤아리는 모습에 감사
- 고객이 하루를 행복하게 마무리할 수 있었다고 언급"
VOCS0000513194,리조트 파크서비스그룹 어트랙션A,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-모바일앱(APP),인적서비스-업무처리-응대스킬,아메리칸어드벤처-(어트랙션)콜롬버스대탐험,48.0,20240420 090000,20240416 000000,20240416 195458,20240416 200833,20240417 171428,20240417 171928,직영업체,격려,,일반,N,,N,자세한 이벤스  설명과 친절한 안내로 에버랜드 이용이 더욱 즐겁고 행복했어요~~많이 많이 칭찬합니다♡,해당근무자 격려 및 내용전달 하겠습니다.,,,,21:24,준수,N,"요약:

- 에버랜드 이용이 즐겁고 행복했음
- 자세한 이벤트 설명과 친절한 안내로 더욱 만족스러운 경험을 했음
- 전반적으로 에버랜드 서비스에 대해 매우 만족하며 강력히 추천함"
VOCS0000513195,리조트 엔터테인먼트그룹 공연운영,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,유러피언어드벤처-(공연/전시)카니발광장,48.0,20240420 090000,20240416 000000,20240416 202046,20240416 215720,20240417 152146,20240418 083447,직영업체,격려,,일반,N,,N,문라이트 퍼레이드/최현우안전하게 즐길수있도록 해주셔서 감사합니다!,아침 조회 시 내용 공유 및 근무자 격려하겠습니다.,,,,36:14,준수,N,"요약:

- 문라이트 퍼레이드 행사에서 최현우가 참여하여 안전하게 즐길 수 있도록 도와주셔서 감사하다는 내용입니다.
- 행사 참여자들이 안전하게 즐길 수 있도록 배려해 주신 것에 대한 감사 표현이 핵심입니다."
VOCS0000513204,리조트 MD그룹 운영지원,리조트        ,웹+메일,고객요구유형-제안사항,직접 VOC-모바일앱(APP),이용안내-이용정보제공-주문/결제,분류불가-발생지정보없음,48.0,20240420 090000,20240416 000000,20240416 203055,20240416 214853,20240417 091008,20240417 173026,직영업체,기 시행/검토,VOCS0000513196,Sub,,,N,안녕하세요푸바오 장화 키링 사러 오늘 에버랜드에 방문 했는데요장화 키링 입고되자마자 사람들이 10개씩 사갔다고 하더라고요장화 키링 꼭 갖고싶어서 사러 간건데 허무 했습니다굿즈 수량이 넉넉한것도 아닌데 인기 굿즈는 갯수 1개씩으로 제한 좀 해주세요!,"안녕하세요,에버랜드 굿즈에 대한 애정어린 소중한 제안의 말씀 감사합니다.판다상품 구매수량 제한은인기 주력상품인 판다관련 상품 리셀/사재기 방지 및에버랜드 방문 모든 손님 대상 Fair한 기회를 부여하고자 운영 중에 있으며상품별 재고수급 및 판매 상황에 따라 구매제한 수량은 유동적으로 운영되고 있습니다.주신 의견 참고하여 더욱 안정적인 재고수급과 지속적인 구매수량 제한 운영을 통해더 많은 분들이 구입하실 수 있도록 지속 개선해 나가겠습니다.고맙습니다.",,,,20:59,준수,N,"요약:

1. 푸바오 장화 키링을 구매하기 위해 에버랜드를 방문했습니다.
2. 장화 키링이 입고되자마자 사람들이 10개씩 사갔다고 합니다.
3. 장화 키링을 꼭 사고 싶었지만 허무했습니다.
4. 인기 굿즈의 경우 수량이 제한적이어서 1개씩만 구매할 수 있도록 해달라고 요청했습니다."
VOCS0000513198,리조트 파크서비스그룹 어트랙션B,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,주토피아-(어트랙션)아마존익스프레스,48.0,20240420 090000,20240416 000000,20240416 204550,20240416 215642,20240417 171416,20240418 091406,직영업체,격려,,일반,N,,N,이분 노래 겁나 잘부르고 예쁘셔요 100% 만족입니다아..,VOC공유 및 근무자 격려,,,,36:28,준수,N,"해당 텍스트는 매우 짧고 간단한 내용으로 구성되어 있습니다. 주요 내용은 다음과 같이 요약할 수 있습니다:

- 이분(presumably a singer)이 노래를 아주 잘 부른다.
- 이분이 예쁘다.
- 작성자는 이분의 공연에 대해 100% 만족한다."
VOCS0000513200,리조트 파크서비스그룹 어트랙션B,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,주토피아-(어트랙션)아마존익스프레스,48.0,20240420 090000,20240416 000000,20240416 211028,20240416 215614,20240417 171408,20240418 115125,직영업체,격려,,일반,N,,N,오후 8시 근무자들인데요 이름을 밤이라 못봤어요큐알 찍는 쪽에 직원들 사진 이랑 이름이 진열되어 있다면 더 좋을것 같아요 너무 즐겁게 잘 놀다 갑니다,VOC공유 및 근무자 격려,,,,38:40,준수,N,"요약:

- 근무자들의 이름이 잘 보이지 않아 아쉬웠음
- 직원들의 사진과 이름이 QR코드 찍는 곳에 진열되어 있으면 좋을 것 같다고 제안
- 즐겁게 잘 놀다 간 것으로 보임"
VOCS0000513221,리조트 주토피아운영그룹 사파리,리조트        ,내부처리,고객요구유형-기타,직접 VOC-홈페이지(PC),기타-기타-기타,주토피아-(공연/전시)판다월드,48.0,20240420 090000,20240418 000000,20240416 211720,20240417 100707,20240418 171828,20240418 175552,직영업체,처리완료(종결),VOCS0000513201,Sub,,,N,문의글을 올렸는데 답변을 받지못해서 다시 문의합니다 바오들을 이용해서 막대한 수익을 얻고있고 카페까지 차렸습니다 지금 바오들을 위한 동물복지는 부재입니다 방사장이 너무 시끄럽고 좁고 둥이들 커가는데 방사장도 짓지않고 있습니다 아이바오도 걱정됩니다 스트레스가 심해보입니다 대체 무슨 대책이 있는겁니까 사육사들은 유튜브 찍느라 바빠보이고 동물복지보다 중요해보입니다 방사장을 빨리 지어서 둥이들 복지를 만들어줘야되지않습니까 러바오도 스트레스가 심해보입니다 어떤 준비를 하고있습니까 답변주십시오,관심과 조언 감사합니다.동물 복지에 관련된 사항은 사육사들이 필요에 따라 결정하여 진행하고 있습니다.또한 동물들의 스트레스도 사육사들이 최대한 노력하여 예방하고 있으며 상황 별로 대응하고 있습니다.고맙습니다.,,,,44:38,준수,N,"이 문의글의 요약은 다음과 같습니다:

1. 바오들을 이용해 막대한 수익을 얻고 있으며, 카페까지 차렸지만 동물복지는 부재한 상황
2. 바오들의 열악한 사육 환경: 방사장이 너무 시끄럽고 좁으며, 둥이들이 자라는데 방사장도 짓지 않고 있음
3. 아이바오와 러바오도 심각한 스트레스를 받고 있는 것으로 보임
4. 사육사들은 유튜브 촬영에 바빠 보이며, 동물복지보다 중요한 것으로 보임
5. 빠른 시일 내에 방사장을 지어 둥이들의 복지를 개선해야 한다는 요구

이와 같이 바오들의 열악한 사육 환경과 동물복지 부재에 대한 문제 제기, 그리고 이에 대한 개선 요구가 핵심적인 내용입니다."
